LP_92,LAD
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
355.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
344.0,317.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
332.0,307.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
311.0,283.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
309.0,286.0
